"6.1566";"2017-01-19 15:00:46"
"5.7472";"2017-01-19 15:00:47"
"6.1032";"2017-01-19 15:00:48"
"6.0498";"2017-01-19 15:00:49"
"6.121";"2017-01-19 15:00:50"
"5.8184";"2017-01-19 15:00:51"
"5.854";"2017-01-19 15:00:52"
"5.765";"2017-01-19 15:00:53"
"5.7116";"2017-01-19 15:00:54"
"5.7116";"2017-01-19 15:00:55"
"5.7116";"2017-01-19 15:00:56"
"5.8006";"2017-01-19 15:00:57"
"5.8718";"2017-01-19 15:00:58"
"6.0676";"2017-01-19 15:00:59"
"6.1744";"2017-01-19 15:01:00"
"5.6938";"2017-01-19 15:01:01"
"5.765";"2017-01-19 15:01:02"
"6.0676";"2017-01-19 15:01:03"
"5.854";"2017-01-19 15:01:04"
"5.7828";"2017-01-19 15:01:05"
"5.6938";"2017-01-19 15:01:06"
"6.1744";"2017-01-19 15:01:07"
"6.0676";"2017-01-19 15:01:08"
"5.9786";"2017-01-19 15:01:09"
"6.121";"2017-01-19 15:01:10"
"5.6938";"2017-01-19 15:01:11"
"6.1566";"2017-01-19 15:01:12"
"6.0676";"2017-01-19 15:01:13"
"5.8718";"2017-01-19 15:01:14"
"6.1744";"2017-01-19 15:01:15"
"6.2278";"2017-01-19 15:01:16"
"6.1566";"2017-01-19 15:01:17"
"5.8006";"2017-01-19 15:01:18"
"5.7828";"2017-01-19 15:01:19"
"5.8362";"2017-01-19 15:01:20"
"5.7472";"2017-01-19 15:01:21"
"5.7116";"2017-01-19 15:01:22"
"5.676";"2017-01-19 15:01:23"
"5.6938";"2017-01-19 15:01:24"
"5.7294";"2017-01-19 15:01:25"
"5.7828";"2017-01-19 15:01:26"
"6.0676";"2017-01-19 15:01:27"
"6.0676";"2017-01-19 15:01:28"
