"2.22276","2017-02-16 02:43:59"
"1.50434","2017-02-16 02:48:20"
"2.18419","2017-02-16 02:48:45"
"2.17454","2017-02-16 02:49:02"
"1.66827","2017-02-16 02:53:11"
"2.33848","2017-02-16 02:53:46"
"2.28062","2017-02-16 02:54:34"
"1.78399","2017-02-16 02:55:14"
"2.28062","2017-02-16 02:57:40"
"1.5622","2017-02-16 02:58:30"
"1.71649","2017-02-16 03:02:22"
"2.33848","2017-02-16 03:02:58"
"2.28062","2017-02-16 03:05:32"
"1.66827","2017-02-16 03:06:48"
"1.50434","2017-02-16 03:07:17"
"2.16008","2017-02-16 03:16:35"
"2.28062","2017-02-16 03:19:30"
"1.77435","2017-02-16 03:28:40"
"1.50434","2017-02-16 03:30:34"
"2.28062","2017-02-16 03:32:03"
"2.28062","2017-02-16 03:33:27"
"1.52845","2017-02-16 03:35:29"
"2.30472","2017-02-16 03:37:58"
"-2.04436","2017-02-16 03:37:59"
"1.5622","2017-02-16 03:38:25"
"1.79846","2017-02-16 03:40:26"
"2.14079","2017-02-16 03:40:40"
"0.983607","2017-02-16 03:47:49"
"1.67792","2017-02-16 03:50:55"
"2.33848","2017-02-16 03:53:55"
"2.16008","2017-02-16 03:55:30"
"1.50434","2017-02-16 03:58:54"
"1.50434","2017-02-16 04:10:18"
"1.78399","2017-02-16 04:11:46"
"1.69238","2017-02-16 04:13:45"
"1.67792","2017-02-16 04:15:37"
"1.50434","2017-02-16 04:17:52"
"1.50434","2017-02-16 04:19:16"
"1.50434","2017-02-16 04:22:11"
"1.50434","2017-02-16 04:25:39"
"1.50434","2017-02-16 04:26:38"
"1.75506","2017-02-16 04:32:12"
"2.13597","2017-02-16 04:34:14"
"1.50434","2017-02-16 04:34:58"
"1.73096","2017-02-16 04:38:51"
"2.28062","2017-02-16 04:45:40"
"1.8081","2017-02-16 04:47:37"
"1.74542","2017-02-16 04:51:58"
"2.19865","2017-02-16 04:54:09"
"2.33848","2017-02-16 05:00:58"
"1.8081","2017-02-16 05:05:17"
"1.66827","2017-02-16 05:13:19"
"2.23722","2017-02-16 05:14:56"
"2.14079","2017-02-16 05:16:03"
"1.76471","2017-02-16 05:18:30"
"1.66827","2017-02-16 05:19:02"
"2.28062","2017-02-16 05:25:06"
"1.5188","2017-02-16 05:27:14"
"2.28062","2017-02-16 05:28:40"
"2.16972","2017-02-16 05:29:59"
"1.75506","2017-02-16 05:32:08"
"1.72131","2017-02-16 05:34:18"
"2.35294","2017-02-16 05:35:15"
"1.50434","2017-02-16 05:35:40"
"1.50434","2017-02-16 05:40:17"
"1.71167","2017-02-16 05:43:03"
"1.57184","2017-02-16 05:44:36"
"2.35294","2017-02-16 05:47:14"
"1.8081","2017-02-16 05:51:20"
"2.16972","2017-02-16 05:53:27"
"2.17936","2017-02-16 06:02:54"
"1.72131","2017-02-16 06:05:29"
"2.16008","2017-02-16 06:05:44"
"1.76471","2017-02-16 06:12:46"
"2.35294","2017-02-16 06:13:55"
"2.34812","2017-02-16 06:14:18"
"2.24204","2017-02-16 06:18:19"
"2.23722","2017-02-16 06:19:38"
"1.50434","2017-02-16 06:20:57"
"2.23722","2017-02-16 06:21:31"
"1.50434","2017-02-16 06:21:48"
"2.23722","2017-02-16 06:23:48"
"-0.544841","2017-02-16 06:25:10"
"1.73096","2017-02-16 06:28:01"
"1.67792","2017-02-16 06:32:56"
"2.18419","2017-02-16 06:33:26"
"1.50434","2017-02-16 06:36:09"
"1.50434","2017-02-16 06:41:59"
"2.26133","2017-02-16 06:42:00"
"2.28062","2017-02-16 06:43:20"
"1.71167","2017-02-16 06:44:15"
"2.3433","2017-02-16 06:44:43"
"2.35294","2017-02-16 06:46:57"
"1.50434","2017-02-16 06:51:30"
"2.28062","2017-02-16 06:52:02"
"2.30955","2017-02-16 06:56:13"
"2.28062","2017-02-16 07:03:01"
"2.28062","2017-02-16 07:06:47"
"2.34812","2017-02-16 07:09:02"
"2.28062","2017-02-16 07:13:58"
"2.28062","2017-02-16 07:14:26"
"-0.949855","2017-02-16 07:16:53"
"0.36162","2017-02-16 07:20:18"
"1.66827","2017-02-16 07:29:58"
"2.28062","2017-02-16 07:30:30"
"1.50434","2017-02-16 07:31:22"
"2.33848","2017-02-16 07:35:07"
"1.60077","2017-02-16 07:39:24"
"2.3433","2017-02-16 07:40:28"
"1.50434","2017-02-16 07:41:48"
"2.2324","2017-02-16 07:44:57"
"2.28062","2017-02-16 07:55:55"
"1.59113","2017-02-16 07:56:47"
"1.61524","2017-02-16 08:04:51"
